"L1016" "L1085" "L1368" "L1369" "L1370" "L1372" "L1376" "L1382" "L1385" "L1386" "L2292" "L2295" "L2296" "L2297" "L2301" "L2302" "L2611" "L2614" "L2616" "L2618" "L2619" "L2620" "L3431" "L3432" "L3433" "L3434" "L3435" "L3436" "L3437" "L3438" "L3439" "L3440" "L3441" "L3442" "L3443" "L3444" "L3445" "L3446" "L3447" "L3448" "L3449" "L3460" "L3463" "L3465" "L3470" "L3475" "L3477" "L3534" "L428" "L432" "L436" "L975" "L997"
"MFAP4_SBDS" 0.744928657059845 0.306677078465186 0.900293756567116 0.473066312081059 0.700766753672089 0.435353940908841 0.906791623966338 -0.107739263330206 -0.651996785325602 -1.15078416797143 -0.269020622670177 -1.14329592813931 0.400188312835751 -1.85604381064219 0.622563503338209 -0.404052276941589 -1.25118718140982 -1.31548892753744 1.47889815298044 -0.559334599503827 0.314491088810812 -1.81932339050496 -0.318133338158837 0.0900053601039646 -0.748806682776742 -0.774881397355666 -0.45779920430824 0.182974741822993 -0.425606555300423 -0.666742168968203 3.67186671964418 -1.1354165630109 0.987119881413937 0.00367112418532234 -2.38349924745065 0.653798022209894 -2.76258351350428 0.0747544255762281 -0.185093387323914 -0.238582026509701 1.15832082272063 0.882943654915875 0.11021877094164 -1.14392500648715 -0.0646782375587973 0.212100079715244 0.759710047985235 0.123160795019925 -1.56736823733572 -0.548428042880469 0.0552015611129741 -0.881582344773684 -1.43859151999876
"SOST_STAT1" 0.0988474447708096 -0.0153799467670483 0.201262268836549 -0.313989565596871 -0.120714332880501 1.57001021461871 0.459303124060116 -0.77409646622734 0.0508676419158733 -0.0314769407416225 -0.722962476457442 -0.248679251152498 2.15350676782932 0.0781329120816019 2.7603070743507 -0.053385922549657 0.140340554312792 -0.733082344967011 1.02062527796189 -0.186354925442845 -0.322078009554899 -1.77835461660923 -1.05123102613568 0.256086867877733 0.334146303355881 0.0923899844720415 -0.767046581914699 1.00993148684721 -0.417300244304094 -0.0486049631705445 -0.0516401234267116 1.49392030302914 1.0582232841446 0.24052890924841 -1.75809296231848 -2.70459512946713 -1.07066514648573 0.217057498462276 0.927401095583104 -0.499920629656468 1.01391815604165 -0.398686157380717 0.172617980987461 -0.141021390159096 0.523588645518977 -2.07840349499225 -1.84900776647852 -0.155893385847957 0.0517749281502679 -0.268098400832901 0.0247346136283206 -0.80892673094075 1.31361813322224
"IBSP_STAT1" -0.220390551355689 -0.178675339048529 -0.146564898092924 -1.37906571846195 -0.194300314396187 1.2343577824676 -0.524490383633437 -1.20830450800944 -0.215186009651202 -0.234175901984032 -0.39882658686797 -0.253034861779579 1.44142577175231 -0.15710878442179 2.40694304631954 -0.269515434746869 -0.0130563321855211 -0.650748452635813 -0.940082790214518 0.703930557797808 -0.337371070483075 0.00140012135378018 -0.691629659534348 0.0333941075283245 -0.480213500283403 0.541984168089514 0.399051109831292 1.017761767446 -0.51808300837269 0.313363203134571 -0.278466145122001 1.92738310798452 -0.769612171198198 0.372473664635585 -2.4461553525918 -3.54362566499688 -1.61064836011367 -0.262730367790071 1.36627678080903 -1.1742528053409 0.285677844006178 -0.599312843244578 0.791167201453882 0.768413840733225 1.06900646767801 -2.23763240395625 -1.32928389269741 -0.306688311288901 -0.351710734715561 -1.11540554056271 0.0960887264068096 -0.709806921056918 -1.49902046920895
"MEPE_STAT1" -0.0274010250529996 0.0885518904631955 0.137717726640414 -0.25853430135536 -0.157109448627701 1.62785007563125 -0.19498282207343 -0.877028534453312 -0.164348616245863 -0.0107710910128244 -0.740949598943976 -0.245254824797898 0.774548344241999 0.0187545973407868 4.47022302161685 -0.230422065310065 -0.018091781100941 -0.377163853005289 0.592659616552275 -0.268502384002934 0.573604297822886 -2.81254786348578 -1.0709859703111 0.362255913516255 0.375570028457094 0.472290906877603 -0.663536121144635 -0.313762175410471 -0.315224569400366 0.101995324744214 -0.071737257305342 1.81649652665515 0.244697279431244 0.302004655281059 -1.92157922895534 -1.84449994285871 -1.22565560811039 0.0617294237980808 1.13643654310409 -0.0623195937359035 1.13511542215083 -0.476460772399901 1.05335461345365 -0.21922680579473 0.622046360342781 -2.25801387717887 -1.48761036253101 -0.112134229046409 0.0313078793229038 -0.218506306468622 0.833382757061125 -0.934087806898829 1.27002320185324
"IFITM5_STAT1" -0.214405242256578 -0.219465629559041 -0.215772311244915 -1.1785531520899 -0.117015076868087 2.59185018412709 -0.659998295953268 -1.09424822047932 0.0609224220495861 -0.229211356577316 0.084790788173548 -0.378706838575525 2.76572890728716 -0.00549922043784154 2.63317606584771 -0.264185560626121 0.0564437558713862 -0.761965473476466 1.82715375919451 -0.446661410869958 -0.503601113680817 -0.258253165848385 -0.531137793934538 -0.177971558676277 -0.50297008586574 -0.510781686197644 0.262207373468098 0.662480189573943 -0.464881495797704 0.0817891340097152 -0.0545606459899593 0.897074413436832 -1.12227233001201 -0.143237150766541 -2.30013147404354 -3.21020033266909 -1.4272653291637 -0.212978446922549 1.43835434628019 -0.93866087427768 0.937563188026369 -0.584071385939858 0.304394171922976 0.146523438913058 0.818822254175748 -2.63461497037079 -1.68624694813201 -0.295955235120405 -0.2035214440696 -0.982695689092296 -0.790007990370261 -1.16034215852496 -1.1867801798156
"KSP37_STAT1" 0.0224014291381326 0.0680379046604224 0.211687713032707 -0.477602156570842 0.108967176434118 0.964621797229968 0.442619789112376 -0.623377604553911 -0.233724475654626 0.0783163349687419 -1.38802703133711 -0.158521346152036 1.77107863383989 0.253834485675534 4.18309933360572 -0.467824759700049 0.0322493347180643 0.453395796003086 0.929233419534538 -0.102448897696694 -0.399441230398933 -0.4461695387756 0.241744915050071 -0.993365705250844 0.320937341450565 0.418559776506157 0.00759267337186487 1.34123699273028 -0.139125969038083 -0.0241390539569707 0.136877313155212 -0.361371607788951 0.965347560937599 0.278624595605561 -1.72208171744353 -2.77624447611714 -0.929463758860512 0.228188466556193 -0.0106156709284903 0.503926787869093 0.797759194576529 0.00674800383358182 -0.642453963498585 1.50499717641128 0.462098240971694 -2.06319384469275 -0.322725237054828 0.18256030893472 0.651889232233392 -0.606443943194698 -0.699342846436349 0.0171960746887594 1.04794471002319
"CDH15_STAT1" -0.291871559513919 -0.295730588253624 -0.391660036643523 0.736612699278641 -0.0819027923275841 -0.631662709402684 -0.793137724056155 -1.17668886472311 -0.0786542150448401 -0.137464149560695 -0.0958184556082599 -0.399440019636505 2.10044142445054 -0.0622967624977857 2.42899854863867 -0.113212726824553 -0.23290767487092 -0.413329344276262 0.825567593163555 0.145520451959712 -0.442965492431514 0.21828459682827 -0.627406011587659 0.309715452927862 -0.480339142376373 0.0930713385281779 1.305719537942 0.613683379562412 -0.408867678148942 -0.0285980340511613 -0.241958546074153 -0.317798274133703 -1.55710234227444 -0.274085987376088 -2.47381174667116 -3.56742618674948 -1.4076634006688 -0.424726429284175 1.67462560414619 -1.06494725320369 0.522543163819179 -0.548649412024057 0.157856606729572 -0.913963485519002 1.07008321352048 -2.82718947055644 -0.766121921420947 -0.315067744289972 -0.543190021024628 -1.0380624610369 -0.863709985641297 -1.24675206418882 -0.915914270829769
"PTHR1_STAT1" -0.34459400063624 -0.394747227952615 -0.396061444381622 -0.435001648517457 -0.37430275043382 1.94646604731253 -0.688037147622743 -1.14357805509505 -0.436991715415766 -0.419723623994527 -0.783760350188528 -0.399573305933954 1.52502935220863 -0.0447966263473492 1.92069903173041 -0.418934396458689 -0.253166863186113 -0.643773229258712 2.34567607788449 -0.579339609866164 -0.756865635245703 -0.303766124455728 -0.47277536360276 -0.559754337094579 -0.566454271562913 -0.254537936335521 0.0660149922908817 0.549833645044106 -0.54413783573102 -0.153860868925712 -0.258435796048877 -0.163089336652196 -1.03337240978636 -0.277833692508796 -2.78016584682658 -5.17159912524573 -1.75651154466494 -0.493186175576972 1.09813863870183 -0.944623064377188 1.14367917473077 -0.598612636745597 0.534137306378101 0.0869728564510042 -0.699021830737845 -3.44505175405489 -0.932979436710179 -0.417056777891811 -0.290132595062446 -0.980594604900251 -0.555363540895049 -1.17912629517596 -0.869792535295546
"TMEM119_STAT1" 0.0763158427061876 -0.229337815646839 0.533853255185727 1.18832178052667 -0.273459347644683 3.44601765160689 -0.330188566036881 -1.285070729638 -0.0851903854688359 -0.268897569609837 -0.523666780931487 -0.170469445290306 1.4844999602507 -0.513712740583089 1.78671559871382 -0.327038961070095 0.0962520462456337 -0.697680263609324 -0.143349828867375 -0.555106237550816 -0.0251509421707672 -1.21434831274852 -0.55530944765909 -0.126635035696718 -0.493119504740783 -0.563329656174812 0.135349805003676 0.615148308099636 -0.447613796157977 -0.0955870740303604 -0.305316104474205 -0.172633631280259 -0.430309697352449 -0.229951097806593 -4.25790468799657 -3.38928107923553 -1.05376969529227 -0.330665971105228 1.75067624478059 -0.962709313202379 -0.726826410399266 -0.364981294101532 -0.120574199706746 -0.733715318018134 2.18490750637084 -1.58132154958199 -1.27094314802628 -0.298418543445059 -0.0662026395215199 -0.463855699835908 0.0367029896638362 -1.43591144148146 -0.518612303446148
"SP7_STAT1" -0.271840994081759 -0.285852086414665 -0.381373795593415 0.246881537475257 -0.267733468558708 3.23322696467502 -0.816265450207732 -1.23754756816629 -0.30146338831286 -0.292093836719024 -0.447191609469974 -0.414427831473339 1.31211395338156 -0.04687936933783 1.54233957504924 -0.377371692785076 -0.211417410124968 -0.643818939644952 2.17045763510584 -0.697942920028038 -0.726607594353302 -0.732062472441728 -0.561073344939005 -0.313276955099214 -0.530126163974809 -0.654572052352815 -0.13068651250517 0.435545182867191 -0.493185923487613 -0.208274856671942 0.0872210484975857 -0.161098993937437 -0.829800230755155 -0.445929081355592 -2.78157142745529 -0.875287880499557 -1.51033675792651 -0.255476831686273 0.497966085186753 -1.17091690510915 0.494856744678145 -0.584234163050266 0.556520679032862 -0.175446186521018 1.29006353086062 -3.25833759579703 -1.29918960141379 -0.338168143290951 -0.535242333928074 -1.09744389317485 -0.731460129655492 -1.3098792422823 -0.269885199807468
"MFI2_STAT1" 0.00498631462504759 -0.137263629508561 0.0993743073154903 0.759548312306279 -0.04414913885174 1.03062757322851 -0.0120000038409665 -0.776272424295841 -0.0989181766993992 -0.132859549804531 -0.715842141716198 -0.28232024097887 0.840212243801147 0.444569793858779 1.87580929493208 -0.222524373931679 -0.0258331063415404 -0.457318049120655 0.982108101970046 0.379475571415806 -0.588348929793701 0.084864952934383 -0.980966476967132 0.204581529410315 -0.44037214776648 -0.549325277303668 1.71782643481928 -0.429838487082413 -0.547557854778683 -0.15504876961291 0.00106496247717455 1.06034251166363 1.05195266755841 -0.0605997677573104 -1.60017261240257 -2.21531009816553 -1.00267594019897 0.126382830395765 0.288981635879392 0.292281294971125 0.740674773241157 -0.431384988629118 -0.142761871670279 -0.458906964238355 0.469581132754047 -1.8170543581884 -2.41251608658108 -0.223324337141765 -0.227668718479674 -0.557278175619126 -2.03033439351119 -0.734046914797268 0.535253107999808
"EFHD1_STAT1" 0.106514955188979 -0.0267300956763452 0.289653960066869 0.92850753602064 -0.0600103667378204 2.34248232218759 0.453920404769589 -1.07270836295537 0.141014015325907 -0.0317438007789437 0.245813340016458 -0.319392507120932 1.36212616528289 0.814476194248045 3.96127158353324 -0.0752994478001294 -0.0116481759914657 -0.796436312309643 1.60794465464683 -0.252463517144446 -0.502738791584031 -0.918131204619625 -0.567664037487826 0.036239066534197 -0.0525901345539237 -0.0797445044910521 1.50714876302852 0.480698321242978 -0.250339651011533 -0.0926509809144592 0.170361289255391 0.0996687626310778 1.12318279654658 -0.0530416995172799 -2.06845761817974 -3.50238995201706 -1.23870439476793 0.249964852919318 0.281674321344114 -0.70614483207947 1.28417332946143 -0.221490452826122 -0.634998743647874 1.21390844256796 -1.69132360488467 -1.58902332484452 -1.16191644080913 -0.0981448511689519 0.0685265207937626 -0.372036473351916 -0.983049984381848 -1.06430194919163 0.724145141823012
"CCDC3_STAT1" 0.00194435667009063 -0.0663252038156815 -0.300882669575748 1.49989709945954 -0.163886905355373 2.05923402353611 -0.474093799706518 -1.23214764468989 -0.128166405598276 -0.0983982769225277 0.193043163433376 -0.404122701536517 1.13155930220596 -0.102160747029412 2.30643232209697 -0.178659575842911 -0.0450132865644152 -0.409260571516514 1.86332515851468 0.246222709250799 -0.757562841775429 -1.38348249718979 -0.848661471343882 0.269391073058784 -0.282337872725251 -0.70781493112502 0.551877613767312 0.782442608043797 -0.391188141012397 -0.181119382796834 -0.0439268280580698 -0.00386418419553025 0.364914906423501 -0.0565588934288885 -2.10930130838852 -4.14158406562036 -1.00466921402482 0.258349041152905 1.31919602719345 -0.678914154624898 0.101848408031799 -0.33669185163859 1.00278721242136 0.703217204461283 0.963218972043563 -2.29870276294168 -1.73829015313831 -0.235404948943968 0.346090724878028 -0.901529784704984 0.137576246029288 -0.698357180403524 -1.16791805882627
"SEPP1_STAT1" -0.0492407323598894 0.168117466771922 0.0537536223662131 0.128026483795427 -0.130766813008518 1.66170227415378 -0.0308862572238241 -0.447440786834904 0.0673229700743234 -0.0423570815306378 -0.449569723139503 1.00785924303008 3.01492271707477 -0.717614109527563 0.080483637679542 0.0411354759856004 -0.0513912139813638 0.0309492372719067 -0.799581461874955 0.586455472260238 -0.278643983648254 0.271381521107295 0.00545281117269268 -0.235379003970217 -0.389258746916385 0.248094262722486 0.81857925689962 0.614300319730774 -0.350054237136787 0.12823293542666 -0.109670703717234 1.74832125460091 0.0590943795127325 -0.00764320854226193 -3.1808653268863 -3.83673781535698 -2.24245234206129 0.0651577537879297 1.55769840356088 0.116886951830537 1.03639300457619 0.0647084563317015 -0.213142382029671 -0.531367406021558 1.33215023749679 -3.00769034295852 0.196351020669625 -0.296060625245726 -0.189896989159845 -0.379819801219651 0.51056204499083 -0.383314002646568 -2.58668175211095
"CD36_STAT1" -0.0424929265506403 -0.0890991505325214 0.150177171577775 0.204107687177226 -0.0715357176813519 2.28180584384005 -0.0539352016227259 -1.27370844017398 -0.0101505164652878 -0.0465461400109599 -0.119246656943782 0.111096333936065 2.51588284463209 0.179262100950275 0.677902146443351 0.0504699475463543 0.0568720161060822 -0.773237620499959 1.17230947172916 0.0322958671048157 -0.393961117451141 1.14890815396133 -0.587500393642169 0.468293896729935 -0.662381440555289 -0.820116306281967 0.00428005168675659 0.578231923068544 -0.542049064655982 0.19700400220613 0.0721040282328129 0.551996203705742 -1.27927530862968 0.373827851519937 -1.93513302037551 -3.56108356690439 -1.69547117100977 0.0521704387053119 1.59427938405482 -0.486268536406221 1.06838970018035 -0.216525613513225 1.29414104993167 0.846506277513304 1.0110966148768 -2.99548647965421 -0.730393413809927 -0.237473290223982 0.159879464554883 -0.808796847300043 0.0823928633265913 -0.831436584746264 -1.10824830986198
"HOMER2_STAT1" -0.0880180335122761 -0.213213899433775 -0.310068378996833 1.28348418659336 -0.222378391562339 2.6639342728256 -0.952121104492968 -0.899557487808281 0.130388114553061 -0.227310940895646 -0.328404423954176 -0.364897711109068 2.00943515825747 -0.361929984840511 1.3621019227979 -0.186657863200018 -0.120619613735025 -0.474514187219891 1.6610127460053 0.322656166144422 -0.275962347089616 0.581183199012265 -0.67872400585591 0.463759886823186 -0.418860791898255 -0.508710850620087 -0.544541648366705 0.0994673583223141 -0.488321752250379 0.296357413068954 -0.169369079601238 1.37067150001059 -1.77112279202825 0.0343315258035269 -2.37991466765779 -3.97929798239259 -1.66475664595019 -0.0292308583779839 -0.363640161650179 -0.628936322160481 1.22820075117633 -0.58639598768876 1.65088008814942 -0.186006406105217 0.0546355792195846 -2.04459780177298 -1.69215663150977 -0.198501223884311 -0.265559785121297 -0.70369359610847 -0.756664482340014 -1.21987052988813 -2.02815220175166
"GYG2_STAT1" -0.139725084946567 -0.124910195542786 -0.254825835557834 -0.83363182313003 -0.120824930264883 1.02897067752994 -0.133959415065264 -0.827528706352784 -0.023236638702943 -0.134114054178676 0.0053571544799193 -0.277641823595039 3.10189137081081 -0.0603383774795358 1.66946681686607 -0.00124964424100599 0.411415433962869 -0.00259559715934371 1.0250091147562 -0.280621422216497 -0.388404569755975 0.17768828143164 -0.802733545858835 0.0905927451782627 -0.582822466605154 0.114895087478422 0.223561090048929 0.0967455354545199 -0.368601581273843 0.0638801366735383 0.0174277428682489 1.11862554678756 0.232250677849968 -0.322517578352582 -1.86135268743324 -3.92489668019096 -1.64308275421391 0.263428117649411 0.709513044210533 -1.03297951840504 1.22503471824042 -0.595497812839024 2.14179978981522 -0.203613842634826 0.257496840794162 -2.91029678454562 -1.63171843776829 -0.25496954807006 -0.344748547409011 -0.130148235002623 -0.536891349379917 -1.14924364871584 -0.552407870691953
"ENPP2_STAT1" -0.0883270005460738 -0.0289086212442541 -0.0872970670859922 0.839022745192194 -0.0358418608201737 0.450674964296385 -0.425647651751847 -0.53942564440652 -0.140029437159212 -0.00190809482298296 -0.428896369287727 0.19145785782557 2.34545179437368 -0.586528225123563 3.56422893767826 -0.264328369058659 -0.0673086981034053 1.37169228410465 2.07674682169348 0.90111281151963 -0.267642225257579 -0.120333639076529 -0.328009648171347 -0.159793387430834 -0.443321073995823 0.460983442092762 1.93898593113531 0.515067582276702 -0.0932657615242318 0.284696110126543 -0.0915163208659255 -0.388679998597443 -1.09512218336324 0.228910246160544 -2.89571097101101 -1.55567592093265 -0.585540291819236 -0.239180781091102 0.198131753138591 0.109620820511553 -0.173302178988221 0.195438272578945 -1.357554836115 -0.598850829765527 1.56878546808792 -1.71326796052654 -1.40180505933044 -0.163967644335189 -0.235958348724878 -0.676593294571778 -0.339582159600296 -1.89050717511852 -1.38522614543912
"ID3_STAT1" 0.0359365819365458 -0.164130955199241 -0.230752561623163 0.198561491873253 -0.161108349496097 2.12640049482311 -0.627308024982228 -0.796480177593554 -0.118331068796411 -0.122354173934232 -0.277393095486713 -0.273782631434823 2.48324329509219 -0.180571299895961 1.37739759612894 -0.132967624329647 -0.110328044184889 -0.101619762802293 2.87087157112541 0.104946791061713 0.040976676377244 1.29306429712138 -0.406009617526839 0.0574039165601689 -0.45877625796402 -0.429180751492061 1.76594911321646 0.596607989245336 -0.0141972384521113 -0.177087748654134 0.0337678133297447 0.0752799953799611 -1.09637982734091 -0.297273649432325 -2.72687084340382 -5.39242075555657 -2.3746807509506 -0.0473516859854717 -1.07310832766965 -1.0489128384002 1.84318311000855 -0.13313045677794 0.080769367898346 0.174816996003637 2.28847053719852 -3.74054457293995 -1.27010657131888 -0.242916912446851 0.177554992142682 -0.552390073701964 -0.453047410449296 -0.479348039175286 -0.732822402347701
"SCIN_STAT1" 0.252990034175457 -0.160179003759056 0.0595155075321247 -1.39527533431373 -0.180392646584581 1.61557570663779 -0.384581718720439 -0.827386613863932 -0.210904541064002 -0.157734375413261 -1.13894919951743 -0.339175942298993 1.05309206386644 0.246880353849922 0.0708398911020427 -0.254959324833158 -0.076227420558024 -0.423286060091035 0.508711409903033 0.608053963802802 -0.470894459609389 -2.03740370520974 -0.329786405222712 -0.617965920567005 0.383871060004238 0.206165369336297 -0.66790285200649 0.379494306048545 -0.123590561975746 -0.10211691919991 0.0459419439088105 0.850558751102587 0.240395718818209 -0.309111297975332 -1.86086472865865 -0.550779131580213 -0.949024189941492 0.180921548462113 1.07680557130802 0.234538573179389 1.15053804394093 -0.464564550584499 -0.00246519262746372 2.57380940277015 0.539796102900122 -1.13126651374886 -1.14668698534878 -0.156984549810117 -0.117767772883283 -0.505473738757412 -1.90697225567575 -0.812043081896464 -0.703880887358194
"FOSB_SLC29A4" -0.221279172878743 0.601347703745659 0.114613192315806 -0.0936835778231143 0.226848927989001 -0.24765998242587 0.246576284627831 0.323451056933821 0.386949896085255 0.722093972721284 0.336567060141428 0.545206767859047 0.398449791416155 0.410885282290039 -2.17766133429522 0.228132312114114 0.528126552244465 0.383610650281877 -3.26986277069395 -0.778264730937991 0.405102799544609 0.626179022771223 0.128564478954612 0.603246223822278 -0.912282854332945 -0.0252463800400451 -0.419306459651871 0.431001812436942 -0.477167378477653 -0.245018707467155 -0.398288666468991 0.00109727463635333 0.52129021648378 -0.807423677599713 0.340227018707373 0.369006345830926 0.290259029962271 0.39064373956716 0.440267241284999 -0.0169951809047233 0.711933204407781 -1.19348377843696 -2.19953356649848 0.0238304714844178 0.846304677935038 0.673408068249234 1.86817378687432 -0.229962516670369 1.90247927496692 -0.0202880692222325 2.30218276252214 0.665989283146062 0.0420214111736078
"SRPX_TNFSF10" 0.530551187935951 0.575911304817712 -0.505975053697313 1.94511120836215 0.0311698337527599 0.157668955008593 1.07434124727105 0.0707768345356859 0.0857873775946768 -0.225816334339376 -0.237516565995417 -6.40954426387223 -0.0106889113656675 0.0472845054800649 0.0550338911795388 0.214898481999042 0.199672767880278 1.83697649959668 2.15154866500969 0.503531597650795 1.94471791228017 -0.835072308505121 0.896201322028732 0.0967530157235476 -0.182822597165504 2.89964792157335 1.52372120022795 0.152337114100536 0.548233082771467 0.193198863066944 0.553927055924903 0.0107344985836639 0.668814944462877 0.771027184995123 -0.474163212154059 -5.21296318301015 0.241332405448044 0.0594269947706348 -0.985212448568443 -0.682725786300006 -0.47792224992499 0.180976127501082 0.180680453106053 0.96480236352008 -0.557865729700669 -1.2115124122506 -0.115280215635884 -0.289741823980038 -0.105374113799099 0.443952846563903 -0.311071238507944 0.0965861021363465 -0.118476326247893
