,mapped_feature_0,mapped_feature_1,mapped_feature_2,mapped_feature_3,mapped_feature_4,mapped_feature_5,mapped_feature_6,mapped_feature_7,mapped_feature_8,mapped_feature_9,mapped_feature_10,mapped_feature_11,mapped_feature_12,mapped_feature_13,mapped_feature_14,mapped_feature_15,mapped_feature_16,mapped_feature_17,mapped_feature_18,mapped_feature_19,mapped_feature_20,mapped_feature_21,mapped_feature_22,mapped_feature_23,mapped_feature_24,mapped_feature_25,mapped_feature_26,mapped_feature_27,mapped_feature_28,mapped_feature_29,mapped_feature_30,mapped_feature_31,mapped_feature_32,mapped_feature_33,mapped_feature_34,mapped_feature_35,mapped_feature_36,mapped_feature_37,mapped_feature_38,mapped_feature_39,mapped_feature_40,mapped_feature_41,mapped_feature_42,mapped_feature_43,mapped_feature_44,mapped_feature_45,mapped_feature_46,mapped_feature_47,mapped_feature_48,mapped_feature_49
sample_32,50.740068202640764,29.11157861302024,46.877044121734876,93.40173293881145,78.2241392930326,15.182000340709523,58.852723973096055,11.155033953672444,90.10308345707662,48.721373795673095,4.567881745155534,72.71557049477423,95.50837124736717,24.974782680028262,79.85881476725308,94.18777179994609,30.678886015984897,51.160161559206784,97.76300398390993,3.5203790361160836,79.30555577045303,24.85376468350713,55.38812472033226,50.05264551260651,20.99342618015294,93.94009187189417,46.860319647043355,74.98107395763239,39.780183511755254,78.6537937284643,3.9534037037165515,76.53323874420661,71.2640768424617,53.17218511861872,79.8337875558212,96.42311211892991,28.205231525515508,78.167837010454,31.22028055549173,96.98027690854727,68.86722204461506,31.20018156067401,64.8561026623244,0.3233919499942117,54.74829864362549,16.377787603372816,97.36995816523503,88.72108435399298,79.97281520716814,99.22056463667626
sample_33,77.47963636289327,18.254023040265,9.716734130188465,88.0048864035092,69.52007538598922,44.0385846718918,72.94559000270488,48.73207030214122,45.06273476266636,54.54129606954239,14.116035865922205,45.4656694479879,84.77047335177323,1.1465722082350416,99.89459536734788,99.26949756517864,87.6907735045048,7.333523284317389,0.9550253106829332,39.27158665054078,33.85378611127528,58.43347986915063,38.876440898991724,91.15375581157393,40.55393939044196,17.35253809997952,9.864907988002436,23.949204459524363,87.39003459585413,31.09057510009321,21.4291111818108,29.953600962074677,32.34133374365843,34.96912201761945,69.05100682677707,88.35266173780377,51.87601972387404,69.49705645506852,42.35765013879793,63.866550436932236,42.653646277982325,65.85519379433788,43.31398921134628,52.136771673616124,70.08125314278828,93.00674725575601,18.527683035922095,37.25422796405004,58.75136264329195,24.987235894834768
sample_34,54.32990214646966,19.528827309983676,91.6048749168029,97.07030003352472,94.70004139053555,42.902053446129344,59.548408226259255,38.22270580351639,25.338070671082612,51.01366518235119,21.47964928259035,10.844772148466964,83.58386723297183,92.33077568818229,99.18234813743602,86.85387756873155,37.037763010270766,8.76728116828238,76.15406351402606,97.05801034049509,29.949066120226895,39.57678997410085,58.6833427479977,85.82273032133155,23.226185024233448,88.01468823988493,10.12019032102499,18.95521384037504,57.6729217105623,53.55244939696588,78.43772510446237,61.54570097561653,22.313950558483274,63.14158525579296,98.26066285077357,0.32499420671445733,61.125149172693895,22.872186657631932,36.867859061961404,66.87506827663599,59.133307404554216,83.361598928154,20.512243450403222,51.11304031483379,62.37498968098024,73.47950925271334,73.49017344335225,58.2497260968859,68.33116836470298,64.03625572140224
sample_35,43.43225427074145,15.2947992977143,48.16332185565724,80.46237741995273,80.36294057245456,36.815486024921164,51.73308009028552,41.852345916582166,32.8505614031132,76.34792010536196,16.62800637931965,83.70361485887038,87.54088004256727,99.58196373968376,97.88989528186134,1.2810088427936184,45.08241983570507,31.024558547158875,23.32625948413781,13.901066601495348,11.184185031454675,87.04721554095353,37.07706867736537,54.82101370996173,81.50108694158192,45.87698593493358,3.0640744759248717,51.33476532381379,33.27353638189027,93.64949097096967,37.08762347643228,0.8939167223396605,4.622918410362431,25.441249206853623,34.331011280618576,50.26626482475596,2.682559893120695,30.030581067432816,39.79839564566652,93.60057076996338,57.58374976888502,18.33822427147871,48.228347114189205,86.09112736790185,72.29354607700733,16.145262678182082,30.388141548081784,81.10046877876515,45.551055994850906,56.16968514956938
sample_36,16.58471245997979,10.133144773131008,44.43373915415141,0.036811843808692846,28.816170394199368,69.7978172733224,5.503414943979356,26.872998695637097,59.264441865957,52.52350434797711,80.13478342445762,39.3730680251839,27.95179508278678,50.66176102842588,0.9141913316455308,19.245505846533963,20.7977170559117,93.93682714088078,10.748736966417693,65.02634971374147,45.73916548832494,83.8852986003312,25.621843946395938,86.83682769951062,88.01145057299651,29.32145863883653,23.779480408415942,61.51682285252391,26.22238413282051,78.61671728802196,96.29262410385363,9.098371423068608,11.40343906069704,20.392140878371524,84.1514096278316,78.42342644745132,14.021423677205313,39.32914988766216,73.03450836745492,72.60585259599416,76.22174533075018,74.87815332681176,81.94397889785392,15.871756270803417,85.17319018700269,23.14919158187062,36.089459088558016,18.484006772696937,12.269225067974176,32.46548123986649
sample_37,97.4488939695049,5.490937528028073,19.423529400801918,26.673632501906962,27.204251068388206,99.17326304246407,53.94330031789975,60.55371286040811,92.32053052557664,44.543403503184464,51.07273662454216,44.66105258677294,10.516737627719897,78.4065007305062,63.85693902847116,85.98568715250266,34.82479763473256,97.31150355232595,15.454356690442705,39.17748248647073,68.29388523617821,21.221955174862973,52.562314054453466,90.51225492204979,64.77460770704108,99.16714793291611,76.96157568055905,60.02912486185896,34.03783959643769,50.23405737531764,76.57248201786334,71.44925686023552,28.842524807535476,13.890597321268283,34.819040234896235,66.79198380384435,13.31407565432995,96.44794706902053,89.27985721793227,61.6009527881933,97.12486954593199,54.04983192415768,88.74336196304208,97.29360692534583,14.067508509431425,40.67210689326182,46.436280934579656,65.4180073271985,18.743542157489614,48.67011406220667
sample_38,49.355822490295154,54.01534953637428,60.860660825568644,94.95373728732714,20.564974274628646,14.047145842755004,26.988187547642394,83.9575579839117,68.06829855113806,21.925928277485053,46.64419867490302,78.38367076346941,27.83187967592068,43.121341544811976,89.15765992844211,24.454423561720173,77.11927565987554,4.763076928605092,21.9087018770024,43.14756244107141,45.20896960774616,97.77204107146014,60.00674969596665,76.60924158731446,98.09388543681044,65.0474885030625,13.430496230914347,67.39588956970994,86.28916084846577,24.60801074211998,8.416308432145769,40.62312084643357,95.2437062053981,44.007590882348865,89.3214095850372,15.271585925210696,86.5312814576695,11.144779589107811,96.43717490783186,50.381246616190076,12.212281259028357,94.59261210937471,42.65630291506539,23.587882105323665,92.28278841883571,82.94451066193668,26.08190604138563,33.85098974897447,5.798594666456824,89.43151203982708
sample_39,95.811721092632,77.88404543322616,30.763381641437636,33.756334219778125,59.488594876049696,73.24058367002448,14.578157783980739,18.611008549451736,86.23887175660523,46.58058587591716,49.02121598981619,12.683395728635949,5.890212417994045,3.9726842885391633,28.320886170688397,92.64270098282957,53.137246907939804,85.35066035036706,70.02985449057869,79.38519556781267,99.09593882519,88.51747766513787,16.870475693669608,45.828717046764986,43.096807572755615,0.11733903561716996,33.69006578521573,76.80769117443883,83.04065282665302,4.072791643396867,74.85278914734761,12.717251663780349,59.206233586825306,0.21552961964996786,48.280555770898715,60.22118834452995,70.81821760651363,63.610445836845685,64.12501208286,48.38664743711042,69.72555954573855,9.444234106372363,31.207694538375453,17.393282651385434,67.77694832527513,75.26753654024671,50.50365105179211,12.250662409152469,64.80758168887265,56.904183395135085
sample_40,82.52291587587769,19.92295223109832,66.27865680866937,96.94516104365191,55.37747761795395,28.504042719358726,15.564216648457185,49.7449767676994,13.72098532997641,19.27119448715533,40.22700279509795,29.918982020883224,58.84878493237864,96.93011926237047,39.16891474944099,52.235888409361856,60.48700001760538,20.528764997767123,44.8442937780266,7.042448836557124,67.56937167215908,84.64864554601535,76.09495730357861,68.26316242526819,20.538932223568864,50.79605942565326,5.109793890391423,94.08424582662973,57.86194479007353,99.39342908435906,8.821965600414405,21.217453726792368,65.76848024599558,18.708643368603884,92.11278293583277,58.451775530253244,48.86689743641549,90.82799198137961,50.839272323539554,58.37873437157807,84.5651184296515,4.577938147927507,44.212383987493766,89.56215176304109,55.69008675289449,2.677879610901268,8.823869083635783,14.198246210949838,48.4842234619635,57.382621498887275
sample_41,63.53867856917608,12.11417128793374,97.3754627443238,12.097931349627245,89.94724062256356,48.41656925827431,15.41021760123541,8.932903763674904,27.802827240207783,5.487251055763709,53.64630952239955,97.08769176230619,86.32613533783224,12.497097075391439,87.24498029368604,5.8067664312258955,26.914036542982277,61.836067658226646,55.425948606980725,73.95825238573393,21.435068709730377,2.9130636831492973,59.29665455087918,4.902645553829743,8.352130772084188,12.572305238416693,89.63806272210141,39.26144162322577,27.3449202373246,67.48058318428939,67.97531705059518,5.104721189280581,16.865726593694664,50.75297213983171,15.473294619121736,66.8264604379732,1.4517298305751214,56.87468495172355,67.26771511601382,95.0418338234607,25.15068027570926,40.413511567193694,93.11729961630381,49.9661783607529,80.52174994899644,90.05077640725678,82.6560971719718,10.454370085749343,83.90277824714579,51.020317665247376
sample_42,32.68601717505233,51.279841297739516,75.02899901244801,68.67684618017319,98.32806398625992,29.691953746029277,28.253380428849585,16.05879796897407,8.310709670774063,11.74358339195576,51.6133401507067,11.811123559238245,96.69986470329054,2.314941216877231,5.004191765427802,95.46408974752781,77.24741277422997,81.04597315953515,57.21957785291527,62.71891161032783,36.21710950269477,9.855508907233935,53.34811592735175,62.60761952173471,31.03754751398077,14.128338600223323,1.5994397507981817,52.859546944118996,57.67435415651304,12.789216075533016,35.0153996738232,92.51543324863232,44.18337683916994,77.4271983450654,92.35789681687821,93.80407710486135,70.86899139167099,40.1040399493473,1.167592446540422,82.93996467763779,32.9753450131865,69.16820782758649,22.811787555236375,85.22311331440594,31.56687744327694,48.24337400688763,61.929596846534984,37.980730540555726,90.18689774129362,37.83947689942326
sample_43,33.30958778586064,52.61824567649634,31.197425370148345,4.774730489340573,88.99732366765983,76.70121474530575,39.00785609363695,8.909976854083656,44.65759842289412,82.15173936528336,29.037340491775797,69.40163037206588,21.21641418690009,17.55173726037954,32.73629342186465,63.41581794131928,21.467135892951962,15.792981283139317,80.30293162762601,92.45928095675444,89.74085377144338,25.941072821590694,41.62916011345048,74.5391555586501,54.791001443515285,94.48002579454185,22.93306074094046,24.89343369835707,6.179588794511826,15.104865302076487,45.98673290107723,29.42238851617358,49.08907866010317,2.2157302854158956,31.228874493244753,35.550669603218374,60.707398025608924,87.46232712933002,41.71943674784543,14.798490189408554,36.99841723520435,15.831361410093603,41.61050246034609,61.1835527722466,78.61796367902313,66.94431973180532,39.365545956744555,61.348416302736084,68.47028302509113,65.88829622689681
sample_44,0.10003897273961337,68.4851891646202,93.15239720602885,86.99855711907666,69.31294623592125,57.561414305320056,41.03025102553822,9.179617140674857,49.96830129403062,31.526251202194764,95.57098530508729,46.533896582284676,9.133226366751435,14.238361632261686,40.83813952065608,26.418012849305406,7.716357655004602,22.144943650317416,0.7287655342528065,4.724392227345787,29.83706193352794,5.980704943080173,21.707530348814664,8.060297419556905,12.897013582561101,4.949165055688443,89.49127970779483,95.37634427209888,49.37875169919753,51.29868323232573,91.89493552714934,99.25087165209199,19.522403476211636,98.11322341176046,70.1580702312127,52.485454592669235,56.310132529921894,42.439856109711236,64.19442230753377,70.87075510296994,64.98959856067674,70.6351689921791,72.66481538598947,66.82644936678429,94.07089451129379,57.32462900575782,23.661614266145225,36.576795892505565,12.16782892151329,40.83056522559628
sample_45,85.57564896186406,78.49521495248948,84.51896765213269,25.688472594487134,21.62177553967123,15.182727622815829,69.24565823812382,59.82973596226644,89.7072199069437,77.31346996274075,78.14728559703818,4.661955913962091,73.05083240569074,89.15316391932203,10.412841722590649,46.276360766075776,1.6435175514575406,2.0153367543864875,54.06923895894451,11.141999779329414,15.825431683599355,9.007279462327311,99.99738097645697,17.30207134928601,22.243627272921717,99.6873172321586,91.9474879817938,8.134278248029537,29.57908004313231,15.906343061676331,72.81362616498086,38.370396826397766,70.76030215090822,26.27278146832488,45.38124629729309,35.72889459893938,84.02929382884251,91.21940001395355,75.01967419063554,81.9769420107573,12.798875068810645,49.44230050241922,60.41014961244824,6.789258752993376,61.63071410673787,33.758213032923855,29.21906948765265,92.6628400901499,90.00992640754757,19.2040135878936
sample_46,22.19414883975226,31.95687726590163,50.31460073970898,14.37972892581385,65.95053850209037,78.88599087484376,75.1877769758763,21.343095450256676,12.076332578037919,89.73683242242856,45.59364084942173,81.51067648348176,47.97314948682634,33.20678297187555,2.9886779446521294,66.901061343693,74.55537902491794,63.9053735748608,23.376872711215036,1.6783447739173174,30.932593851632006,68.9852330955517,21.135198963380965,50.27621037061331,70.99733935608441,57.80237779606995,13.235064473782076,50.53449993582494,32.55483978881064,9.354178131123659,60.80890813357652,55.30722369571471,64.67935366333305,39.87089057584778,59.03465406791722,72.45259902948416,8.870607121238328,12.365631569121582,14.018543578599251,37.47639845487174,72.69991837367324,53.235063700884666,92.14879552625766,70.61927009641529,18.709158406531103,46.13685099838446,20.71794448971295,80.6796426699403,81.77807308405099,66.30125463627206
sample_47,9.254030435243088,45.31930332430106,37.848220810554054,94.95756212670948,75.04146259239072,32.303892836970014,86.07731040119478,77.99891799138467,55.799223781177375,85.94513741226383,99.97641295915287,89.63827543017642,63.902992750179585,22.606116443009217,23.673905164090236,81.45166631819649,94.82281705311408,83.9882706557048,25.539824896108353,25.45487113194278,2.5348820977107334,30.441730729036053,1.6231030809507385,63.67852049386775,86.2253159555847,18.221035033826936,85.88938859294939,71.06514827338036,20.292745229296706,43.06393300265818,86.72422504517522,96.50937506445682,26.397039686559886,62.47596848438823,92.60444642398267,69.10949545702725,61.24526915437363,37.12195463380201,59.76126962435211,23.71787940124325,60.27120360214438,81.0553382686086,78.35409947801604,42.59042359575487,78.1443203469921,46.43675508327457,80.30701924659286,64.43546299975684,74.61422577556259,5.073652469902501
sample_48,17.08829714866105,65.307807544698,54.483606154299956,34.181363437051104,45.85001267361677,98.42231966543804,38.28407226440619,34.43961983512895,76.0978175018925,4.835595003486748,49.34381868674977,16.0812293074172,28.54802633053878,85.89162747990494,61.31836061976169,10.48274184826764,62.64932796889997,9.019233458192543,22.929875083117047,29.308800588493433,71.32420552394389,22.593603145831352,11.534935117009482,95.24735348263114,65.73250499411628,57.92378872725723,55.922789559900934,18.24630419201778,2.3740962021473244,75.15093786666979,15.96407148788308,0.07855905638155525,53.34410045174358,9.122973782669408,24.946364730406824,67.83881755017043,15.211744988694875,56.00226096005485,72.22097405307265,86.81768847281009,8.603709823780004,35.55781180594161,96.89637031826163,0.7797386420261843,51.683811237386735,95.30197355188979,56.887548714129245,42.66250061805986,83.92670197273378,90.45234571481609
sample_49,48.95327364334899,47.549410470948374,15.920854518617011,19.93999732961157,35.25166331565405,3.683260994671944,73.37158108424808,54.84066003943556,86.47417096801905,23.281829142074173,46.45833601980463,6.352039044918357,8.370740429695811,43.302518662862276,68.96641830937051,76.40360006668148,57.59390033354583,48.694472408724664,71.96307521004141,29.85703481202394,89.29914301886596,79.89500677109795,76.91184015440042,63.769304438078024,69.82417938492732,8.557214843259974,72.21755630228964,10.04426482541395,95.29620856365082,70.33210626738258,36.99360574495051,76.95486734920414,83.99755724526318,99.64613419740026,16.345447125827928,6.8530665806607605,96.91257527047952,83.36955780502815,37.451539482177175,76.9979827127382,92.56932686460088,45.33214718530842,64.32017095746532,14.179782140612007,45.54800156105016,31.668030692495652,11.569744422656825,14.02202695339102,46.04116163835751,90.70386774798386
sample_50,46.181444984669675,57.34815326078214,82.13349164455532,4.903739262126505,3.857155234825971,16.588944916296057,25.04108143323429,58.093906855224894,89.52123353342188,82.313929224353,1.9868897082311543,66.02698446917542,10.087853749173725,65.20846484507405,13.75639427257661,98.78475446534026,10.327618833679985,53.00547420615588,36.392494304945046,92.86755118570701,54.06309915889911,30.220902984554087,92.04901018127153,24.50518293019276,46.54037956097571,16.350456276607616,19.381199901738,45.883397772348275,27.56522147376468,60.52982402120437,22.196510306830287,61.13299382884899,15.360403334673379,73.18185440446798,2.844809534780235,67.54881288545553,48.86985163910262,66.92625128523758,75.28815083484088,28.587878890530018,78.49408875733452,8.327716322438384,85.48173373218904,9.540152263938207,50.495343924188774,95.96545531239758,93.06363364271138,85.42517978391174,52.79046768029981,86.85132901920797
sample_51,65.28508624876038,40.33617514292695,18.14341302327004,83.0229446627064,22.362696749916044,57.0353072759726,77.44807561135644,67.02811167977394,7.551592451783518,82.98429981944645,32.31734516766539,74.63212398324548,50.20289075534985,78.43055919234611,0.9947751739966648,80.83422101836926,37.88856988702314,89.48720951087435,6.968683181175328,7.643289361227989,24.44195423999478,38.897278661940845,15.995462551682227,63.27489523342778,99.03180807795137,32.010870528495296,65.96649986005653,75.96711916780922,72.70735153137565,21.413590705307673,31.233040593024754,71.56108571662394,46.245093775790636,26.41177045266414,78.17583095970387,30.692927823784554,36.97830905361958,73.58058496068224,68.44523091386341,46.27994251532223,99.45685949220196,11.491200682602576,64.3600534878371,10.19639545876483,49.96305608604745,47.97026754889787,70.58639336748746,64.6657600508652,29.014182948677835,12.893921935152441
sample_52,23.823653647425648,50.831456173964604,51.45208610314322,17.125972327172445,89.624546400755,62.12764441402978,98.77833765678724,4.440259477304576,35.51547872070305,34.60661872398105,71.23371003100056,73.80024792258602,7.692072544444695,91.93412159979967,26.946955122844308,69.15697937927658,93.07425259136521,61.800532585901344,49.317567630632496,96.40037991000196,7.64804305748823,6.142934991847815,83.31839839478322,24.547867039039197,65.2493331550952,45.523922851806816,55.13205386048763,5.5659919713382795,72.51707477694293,75.62009008222901,18.668255295170766,14.72210650821978,53.966720946096146,80.28830408482301,9.776502131740228,71.7372127316506,90.49323955278288,10.408425430510704,4.9932525745050915,50.73847238791832,92.46041694595478,5.763988998494218,25.147141534219607,58.34738200264879,69.66273237433005,64.52457427245844,43.68435130478813,45.12280821304036,46.243770105529855,19.955280788445705
sample_53,87.33370798848664,8.962284820139066,86.49547764637275,44.1319249382633,16.47065534392511,64.21139663343777,47.6241310833536,95.68177439207453,59.58054449775114,29.868893389136908,72.2151839620586,22.97794004849971,78.80860905811504,39.046213432295204,62.903114199836054,54.67663220814729,65.14435680778871,48.227070889491955,56.485365853092475,1.8863876357088083,52.45569535350164,70.73739425140808,13.89763515205743,37.68928045345214,49.937989312621646,29.85951349462773,44.541346393759326,53.37501838529861,93.79433740347122,59.95455495143736,88.34996737044324,3.0496820477770026,81.47220888666514,33.60722802836642,10.67113436222823,56.22757160743639,55.06952021027115,83.00806858103056,27.44786852297414,65.95107544270704,39.50699939970094,27.299976538906034,81.56289035388487,70.57664617227633,59.71908734470417,43.39595228268478,67.01486664042726,98.584339462748,3.659134184279722,53.143641285098454
sample_54,29.81711480534688,43.22301109988216,22.176929671320266,82.15241150388465,34.049627510555425,75.40628246057294,53.98840459313606,53.62917445643547,63.606223766878145,8.323014276436325,12.91304036504668,9.392578754863923,27.124432284689536,83.80134651209778,60.90066858630902,93.64527789506772,16.06366184953414,56.35038315501699,24.908089308480985,3.248903762498523,46.15941828062805,16.86229762084742,53.23895231800071,3.63773138671889,45.42542922333451,33.8246325802945,92.92855116044352,31.45467413613997,33.41388936898311,88.9306771367554,45.72621646735349,97.10167749482174,33.64895908081276,71.48071906498687,89.49629206028476,77.02660937201846,66.27667655572843,37.21436464551447,89.64915644823321,85.23552195687843,48.372971977304736,14.301216920796211,54.22829139719252,63.5916337138109,17.489934550699402,62.57828044765815,13.27083524746967,11.865238995965921,53.174449816479395,53.73145996290033
sample_55,40.91407315208987,34.746534887089275,89.98946632198599,94.55934840048583,41.48752177476528,83.41639221347177,60.72272588998386,92.6882365393674,5.404202958876647,62.69690515483307,96.08127533240301,71.09747771404393,53.06997278232184,45.06858587498925,97.41985069251365,95.12729824729652,61.97979482339794,62.231920328152654,83.99906824675593,56.415200520727495,33.812653126461065,24.28697034469107,49.95465477088459,50.79576930759474,32.43251778594105,32.59212276618811,22.538543226857243,23.895036244984812,52.61066159609392,62.46050843354865,95.91515415237791,56.78228601916656,49.74117478510286,30.113730800631433,11.590162548848792,93.54234314485684,41.541747298569454,50.13671327444569,78.07882486470062,86.34339572352302,23.759353897438917,5.40041962357275,38.77658964177167,38.45109324701852,63.40352570469629,93.49221062025559,99.93375568650622,26.33882397682259,10.867687089879041,58.68789351605541
sample_56,66.83507341063329,77.075766967789,46.303774318884194,51.996422328440076,18.9310749230278,53.19927208300187,31.295855874368993,65.48127704265487,88.02500992072483,62.156480515474996,32.559178730953505,52.611286931927836,24.03558216831788,77.4820871514723,51.994000303773056,47.914972993059344,1.3466653018694097,26.321251403013456,58.98837333972069,41.18544145005606,67.26515245399744,0.01477477416741424,96.45087839355183,5.490102151502341,97.36633970385897,66.77340498908364,52.25043397727004,34.53434157202204,78.4555446119971,29.18799206996081,57.42860604179695,9.666378617264337,78.81233400702908,16.263942198804248,68.71647023772248,45.98623384520945,15.461389190741503,73.17391268372286,50.18345153741759,95.4446531093877,44.661997196647505,36.531612951645165,20.33670621748097,64.15091229129997,50.41426567087311,46.113984539511186,68.63783377310284,47.04702389107459,28.8396423921522,8.243525321825807
sample_57,67.68666796653503,36.77414945980612,47.79602419664252,81.05012060773639,10.307557367209307,79.8798538989134,72.4010166349513,74.29908604336117,65.57595619370251,36.043665637613145,57.32640222501706,39.909985024840026,32.02243150495786,73.48903680936608,5.907839450664943,69.40640066537472,73.99660812708603,49.809221608471574,15.820514007798236,27.963405099665906,70.10977201295428,77.09653661156582,73.11042490601821,58.693165924488525,92.85650043641044,42.37481317973456,46.76231013546756,9.768622324737187,59.183856304436375,6.2616474655802,71.7196395153078,47.006998194186636,63.19437885448883,20.098178217716068,76.35477887977103,3.5036772800856264,5.927114672953926,69.05853912553263,6.120148582475027,36.72123025563603,44.62342240392157,86.31607649206153,15.144533940431304,6.288110062548046,80.93943641754386,52.1620176851092,18.6818585765962,67.82745246207585,61.517997134079195,14.311676189796929
sample_58,68.4574191383545,47.14462031410854,41.180292860140376,91.36373758292046,74.69716637569638,51.62180095745242,22.633628249765504,44.66654544810038,58.501850041705886,38.12222624535748,91.90231379665077,19.829292004684916,21.38883009233129,88.0663968584081,94.81327254147631,92.65840607559409,57.27875063840037,33.558366808834215,56.27257813595035,53.79192050739307,99.70844851715586,90.39800411600514,23.303300389989555,37.842798945439796,42.06331135594954,74.84659801612659,64.02789957000155,63.75976325391658,63.601553187787374,75.3847310855309,9.642050747693453,43.140884395218684,81.07594443463805,16.036552923694348,52.37139901878495,68.19879993222533,92.37428626672663,44.05945915751165,6.317956284999482,6.957093254159751,57.066358168469414,52.938128900003456,89.75859203351779,84.19187957720044,70.01816753994062,58.358587616182966,39.65067075157936,81.21505654167584,74.42253528737427,84.42201136451372
sample_59,26.381010807471338,24.99355503519327,22.33406505159323,64.35449707627957,91.59319040127592,8.772579919234113,99.52849065743263,92.86180993586962,98.49152510115087,8.323109877468383,87.73490168046357,42.622367636334566,85.70041468071159,59.65761180655315,78.5803506735951,97.71248967441313,16.708927638743965,32.80599903120236,90.85826144414845,40.47560795915789,11.956844596756532,6.055349063535964,55.5119387967799,17.291719881492583,65.34183902628328,45.62953047481655,80.90813927846463,39.419912244550105,76.97217278498081,87.8701565505585,22.581187851416296,99.29814824528553,73.62026501675767,50.031434249720185,25.263667191379025,82.99830608646536,48.93869055906082,3.6602895927855483,68.82168057571761,71.78991151775298,16.005388243779816,7.212899182514565,18.534547283671,97.71544696995885,19.89668619577325,18.064801894275583,98.54828929018014,95.76512735758915,85.00192155923283,23.88202363264459
sample_60,3.6333946388698912,31.201425447341602,35.01525292798128,56.26270570011145,0.3449250918520774,73.81861097975278,89.77522594334964,76.10962353735528,25.448702274318947,69.34808374674355,4.68490385938175,91.71534753211444,68.37815721894657,82.57013309485238,18.785748229441722,6.985477275205354,73.65881280221807,66.44471632161165,57.352825461814184,17.38234847281176,53.13567426072421,30.05768875042698,62.153367115270484,42.54546205946402,21.286278944501767,38.24385385016367,10.514549619952085,5.244405058136925,72.0967199868842,3.0640318588464055,35.12927069592816,10.903166565542822,8.94171679808019,15.247953263434988,68.18542183707179,45.74645385889248,16.93731035238393,46.139701910106,90.35020504661178,50.9787642198698,3.827597582937581,88.84055317994205,98.48674793205787,39.22236402180819,12.373046911494923,32.634750218479304,84.79608469403007,44.410826592784225,60.97865852252878,58.79922066248879
sample_61,97.60425281981107,63.66033195267734,95.189125456945,13.472613831902025,98.11058755338702,28.051262496258445,89.94210347233215,86.92258772932134,92.10613325427259,41.2980893594004,28.320490535405774,36.89508988848964,78.68275969371867,86.38161766874352,40.993837618009444,93.33719318560588,43.22608265297506,42.30397980872924,18.25073486725356,38.57746334529406,16.677142556559467,90.66305979982288,97.2271874413252,43.33354803533228,55.68722176106859,68.87900668507407,64.17879856651966,60.07701644072484,4.7098962913541875,87.72016586244357,69.99067967342103,61.593615760711906,77.00067875071798,35.1790551606133,21.596435507343415,62.595322409428064,37.192818640373325,3.8722586946516646,96.10959490754695,32.37131265719009,33.50361212343034,89.2857733430642,44.31048331126478,36.12912241254329,86.93003063752413,23.92966896938209,7.039115695815523,89.51356351499926,40.881043776117444,2.36063760658346
sample_62,21.249256097856918,56.83402640970622,79.31456958735646,22.858393280557987,97.07991418483277,42.75884512310058,0.5183063940868871,44.34715373502557,4.676087540372798,34.07139711792938,54.801758646852264,94.99982692671493,46.54270204612897,61.22062525922177,82.64216429370988,65.66656953984308,80.17028565957165,75.15809293908265,71.96911994098221,7.080118157227366,31.09739903001193,13.904431881264667,93.47198494837924,39.15027205436353,33.293742275169,13.885498542527209,72.7376754660074,82.51864006018565,41.91869386736074,56.584390721863564,94.43226892089635,91.72207373925596,15.76803943583791,1.093543419851395,50.74669166199145,3.0006393142396393,97.84537460513751,70.66926616224582,46.28891675607767,35.83670700526821,17.844675831209823,50.27658442036472,72.369335360362,71.49171398597096,19.79276098054701,85.02472660134896,21.23774870288009,30.563229121288472,72.4204963715203,90.86238481374788
sample_63,5.526203676498032,77.95589873162028,95.62272773080296,97.32231943341232,35.900486372309516,79.72687416661427,68.1505433463511,68.93994871042847,40.128912723398415,45.77464839074693,83.60556788240521,80.08951953446574,77.40153479235474,22.21594023834288,82.10384928191826,62.05883386280615,47.55158178272343,84.39047811722868,94.967863022707,53.285878339471225,3.8907857167403526,3.1331561719397105,58.21693948047355,96.6153683906883,63.40131967893722,88.0379201949148,68.75568046548881,73.46078918822195,70.77419449646708,6.431693442844965,56.754278254435256,87.37945686450345,98.69482341185547,14.041320539681157,77.81721848965964,82.20528345998424,37.70397511548581,20.6992985892824,92.95614488001397,74.11714086429865,9.367892803643219,78.8658178971997,33.52349659021905,0.19881009509453706,52.26168693312784,64.87603667918515,86.1748838457594,0.5283728584691616,73.79786975252175,18.31476806202409
sample_64,15.779110332821332,4.4462097731321375,57.95149332277882,27.945191240989853,6.7255548787177215,39.88277520574249,92.39546308251938,8.194036449831044,60.28283474401731,8.41199431491615,3.039253794187169,93.7980280591202,22.305231222886523,20.236187558701523,13.23697581939557,26.70492437161944,30.992180562941375,25.41909731884182,13.725638765518422,26.246004261228173,80.07061712848697,20.423972381976384,59.06075891516868,89.32037471926012,1.0351295965492557,18.958758795120556,38.09345042005175,57.39104656025664,68.02354314332229,65.23924814382029,76.53153935052838,93.48632356408348,13.378943693316758,49.45152192211412,62.602695120768615,52.94949883599113,76.20977701174186,57.28167757834633,31.36113361421795,47.70455900645585,96.48526703636135,76.23505059088119,35.26567033734719,6.225841145911604,73.90485580906997,32.16320348447012,21.878217918651156,18.504539788333496,82.21635513481303,56.3576916854338
